month,store,expense-category,val-in-rep-cur-,store_id
2025-05,3166.0,Internet,-2853,
2025-05,3166.0,Inventory Shrinkage,955.38,
2025-05,3166.0,Logistic Costs,7821.45,
2025-05,3166.0,Maintenance & Consummables,700,
2025-05,3166.0,Marketing Expenses,12467,
2025-05,3166.0,Packaging,2773,
2025-05,3166.0,Power & Fuel,9173,
2025-05,3166.0,Printing & Stationery,930,
2025-05,3167.0,Central,0,
2025-05,3167.0,Finance,948,
2025-05,3167.0,Internet,9100,
2025-05,3167.0,Inventory Shrinkage,80.9,
2025-05,3167.0,Logistic Costs,11636,
2025-05,3167.0,Maintenance & Consummables,2800,
2025-05,3167.0,Marketing Expenses,39871,
2025-05,3167.0,Packaging,1320,
2025-05,3167.0,Power & Fuel,2000,
2025-05,3167.0,Printing & Stationery,12068.96,
2025-05,3167.0,Rent + CAM,55000,
2025-05,3168.0,Central,0,
2025-05,3168.0,Internet,20977,
2025-05,3168.0,Inventory Shrinkage,36.74,
2025-05,3168.0,Maintenance & Consummables,2800,
2025-05,3168.0,Packaging,1320,
2025-05,3168.0,Power & Fuel,2000,
2025-05,3168.0,Printing & Stationery,11949,
2025-05,3168.0,Rent + CAM,5806,
2025-05,3169.0,Central,1851,
2025-05,3169.0,Finance,1326.23,
2025-05,3169.0,Housekeeping,600,
2025-05,3169.0,Internet,-5298,
2025-05,3169.0,Inventory Shrinkage,855.73,
2025-05,3169.0,Logistic Costs,8213.45,
2025-05,3169.0,Maintenance & Consummables,700,
2025-05,3169.0,Marketing Expenses,37415,
2025-05,3169.0,Packaging,2121,
2025-05,3169.0,Power & Fuel,6289,
2025-05,3169.0,Printing & Stationery,7325,
2025-05,3169.0,Rent + CAM,25000,
2025-05,3170.0,Central,0,
2025-05,3170.0,Finance,1479,
2025-05,3170.0,Internet,5000,
2025-05,3170.0,Logistic Costs,11636,
2025-05,3170.0,Maintenance & Consummables,2800,
2025-05,3170.0,Marketing Expenses,47056,
2025-05,3170.0,Packaging,0,
2025-05,3170.0,Power & Fuel,1750,
2025-05,3170.0,Printing & Stationery,8573.96,
2025-05,3170.0,Rent + CAM,34838.7,
2025-05,3171.0,Central,3071,
2025-05,3171.0,Finance,2442,
2025-05,3171.0,Housekeeping,-5500,
2025-05,3171.0,Internet,8300,
2025-05,3171.0,Logistic Costs,9725.74,
2025-05,3171.0,Maintenance & Consummables,7780,
2025-05,3171.0,Marketing Expenses,24670,
2025-05,3171.0,Packaging,4115,
2025-05,3171.0,Power & Fuel,10708,
2025-05,3171.0,Printing & Stationery,1640,
2025-05,3171.0,Rent + CAM,33000,
2025-05,3173.0,Office expense incl brokerage exp,3040,
2025-05,3174.0,Internet,11334,
2025-05,3174.0,Power & Fuel,2000,
2025-05,3174.0,Printing & Stationery,1050,
2025-05,3175.0,Central,0,
2025-05,3175.0,Housekeeping,3000,
2025-05,3175.0,Internet,9100,
2025-05,3175.0,Maintenance & Consummables,2800,
2025-05,3175.0,Office expense incl brokerage exp,4700,
2025-05,3175.0,Power & Fuel,2000,
2025-05,3175.0,Printing & Stationery,1050,
2025-05,3175.0,Rent + CAM,12581,
2025-05,3175.0,Staff Welfare,1070,
2025-05,3176.0,Internet,10404,
2025-05,3176.0,Maintenance & Consummables,2800,
2025-05,3176.0,Office expense incl brokerage exp,3040,
2025-05,3176.0,Power & Fuel,2000,
2025-05,3176.0,Printing & Stationery,1050,
2025-05,3176.0,Rent + CAM,10064.5,
2025-05,3177.0,Central,0,
2025-05,3177.0,Finance,316,
2025-05,3177.0,Housekeeping,600,
2025-05,3177.0,Internet,4199,
2025-05,3177.0,Inventory Shrinkage,566.29,
2025-05,3177.0,Logistic Costs,8500,
2025-05,3177.0,Maintenance & Consummables,2650,
2025-05,3177.0,Marketing Expenses,15140,
2025-05,3177.0,Office expense incl brokerage exp,54524.5,
2025-05,3177.0,Packaging,2640,
2025-05,3177.0,Power & Fuel,3000,
2025-05,3177.0,Printing & Stationery,21830,
2025-05,3177.0,Rent + CAM,4258,
2025-05,3178.0,Internet,9374,
2025-05,3178.0,Maintenance & Consummables,2800,
2025-05,3178.0,Office expense incl brokerage exp,3040,
2025-05,3178.0,Power & Fuel,2340,
2025-05,3178.0,Printing & Stationery,1050,
2025-05,3178.0,Rent + CAM,39290,
2025-05,3179.0,Internet,5256,
2025-05,3179.0,Maintenance & Consummables,12800,
2025-05,3179.0,Office expense incl brokerage exp,3040,
2025-05,3179.0,Power & Fuel,3500,
2025-05,3179.0,Printing & Stationery,1050,
2025-05,3179.0,Rent + CAM,31226,
2025-05,3180.0,Internet,16047,
2025-05,3180.0,Maintenance & Consummables,6550,
2025-05,3180.0,Office expense incl brokerage exp,3090,
2025-05,3180.0,Power & Fuel,2000,
2025-05,3180.0,Printing & Stationery,1050,
2025-05,3181.0,Central,4791,
2025-05,3181.0,Finance,2448,
2025-05,3181.0,Housekeeping,600,
2025-05,3181.0,Internet,3300,
2025-05,3181.0,Inventory Shrinkage,730.75,
2025-05,3181.0,Logistic Costs,5340,
2025-05,3181.0,Maintenance & Consummables,23030,
2025-05,3181.0,Marketing Expenses,51310,
2025-05,3181.0,Office expense incl brokerage exp,55779,
2025-05,3181.0,Packaging,1615,
2025-05,3181.0,Power & Fuel,5000,
2025-05,3181.0,Printing & Stationery,1640,
2025-05,3181.0,Rent + CAM,30968,
2025-05,3182.0,Internet,5800,
2025-05,3182.0,Office expense incl brokerage exp,53270,
2025-05,3182.0,Power & Fuel,6000,
2025-05,3182.0,Printing & Stationery,1050,
2025-05,3182.0,Water,300,
2025-05,3183.0,Internet,16279,
2025-05,3183.0,Power & Fuel,2000,
2025-05,3183.0,Printing & Stationery,1040,
2025-05,3184.0,Central,1351,
2025-05,3184.0,Finance,1291,
2025-05,3184.0,Housekeeping,1800,
2025-05,3184.0,Internet,8400,
2025-05,3184.0,Inventory Shrinkage,205.53,
2025-05,3184.0,Logistic Costs,5625,
2025-05,3184.0,Maintenance & Consummables,1950,
2025-05,3184.0,Marketing Expenses,18057,
2025-05,3184.0,Office expense incl brokerage exp,58288,
2025-05,3184.0,Packaging,1320,
2025-05,3184.0,Power & Fuel,12908,
2025-05,3184.0,Printing & Stationery,9165.5,
2025-05,3184.0,Rent + CAM,10645,
2025-05,3185.0,Printing & Stationery,1050,
2025-05,3186.0,Finance,300,
2025-05,3186.0,Internet,22562,
2025-05,3187.0,Internet,23627,
2025-05,3188.0,Central,4000,
2025-05,3188.0,Housekeeping,600,
2025-05,3188.0,Internet,8398,
2025-05,3188.0,Maintenance & Consummables,700,
2025-05,3188.0,Power & Fuel,3000,
2025-05,3188.0,Printing & Stationery,520,
2025-05,3189.0,Internet,11334,
2025-05,3190.0,Internet,11228,
2025-05,3193.0,Power & Fuel,2000,
2025-05,3193.0,Printing & Stationery,1040,
2025-05,3195.0,Internet,22774,
2025-05,3195.0,Printing & Stationery,1040,
2025-05,central,Customer Support,7909,
2025-05,central,Legal Cost,1284000,
2025-05,central,Other Expense,1852341.67,
2025-05,central,Provision for Doubtful debt,313326.5,
2025-05,central,Replenishment costs,30000,
2025-05,central,Tech Charges,1754,
2025-05,central,Travel Cost,1369931.47,
2025-06,3001.0,Central,-921,
2025-06,3001.0,Finance,300,
2025-06,3001.0,Home Delivery Charges,-1839,
2025-06,3001.0,Maintenance & Consummables,-104080,
2025-06,3001.0,Packaging,-1468.56,
2025-06,3001.0,Power & Fuel,0,
2025-06,3001.0,Rent + CAM,0,
2025-06,3001.0,Staff Uniform,1277.78,
2025-06,3002.0,Central,3221.2,
2025-06,3002.0,Finance,9407,
2025-06,3002.0,Home Delivery Charges,-3991.79,
2025-06,3002.0,Housekeeping,8257.55,
2025-06,3002.0,Internet,5364,
2025-06,3002.0,Logistic Costs,11307.85,
2025-06,3002.0,Maintenance & Consummables,2563,
2025-06,3002.0,Marketing Expenses,9675.19,
2025-06,3002.0,Office expense incl brokerage exp,32434,
2025-06,3002.0,Packaging,3461.77,
2025-06,3002.0,Power & Fuel,30138,
2025-06,3002.0,Printing & Stationery,7502,
2025-06,3002.0,Rent + CAM,327055,
2025-06,3002.0,Staff Uniform,1277.78,
2025-06,3002.0,Staff Welfare,5500,
2025-06,3003.0,Central,12883.2,
2025-06,3003.0,Finance,5665,
2025-06,3003.0,Home Delivery Charges,-8466.79,
2025-06,3003.0,Housekeeping,3057.55,
2025-06,3003.0,Internet,2483,
2025-06,3003.0,Logistic Costs,9642.85,
2025-06,3003.0,Maintenance & Consummables,3963,
2025-06,3003.0,Marketing Expenses,8425.19,
2025-06,3003.0,Office expense incl brokerage exp,4541,
2025-06,3003.0,Packaging,3461.77,
2025-06,3003.0,Power & Fuel,10800,
2025-06,3003.0,Printing & Stationery,6055.75,
2025-06,3003.0,Rent + CAM,116700,
2025-06,3003.0,Staff Uniform,1277.78,
2025-06,3003.0,Staff Welfare,1920,
2025-06,3004.0,Central,13344.2,
2025-06,3004.0,Finance,7778,
2025-06,3004.0,Home Delivery Charges,-10743.79,
2025-06,3004.0,Housekeeping,3257.55,
2025-06,3004.0,Internet,5268,
2025-06,3004.0,Logistic Costs,9642.85,
2025-06,3004.0,Maintenance & Consummables,16763,
2025-06,3004.0,Marketing Expenses,2925.19,
2025-06,3004.0,Office expense incl brokerage exp,1692,
2025-06,3004.0,Packaging,3461.77,
2025-06,3004.0,Power & Fuel,30084.61,
2025-06,3004.0,Printing & Stationery,7548.05,
2025-06,3004.0,Rent + CAM,158775,
2025-06,3004.0,Staff Uniform,1277.78,
2025-06,3004.0,Staff Welfare,1140,
2025-06,3005.0,Central,20623.2,
2025-06,3005.0,Finance,5854,
2025-06,3005.0,Home Delivery Charges,-10507.79,
2025-06,3005.0,Housekeeping,1257.55,
2025-06,3005.0,Internet,2283,
2025-06,3005.0,Logistic Costs,-912.15,
2025-06,3005.0,Maintenance & Consummables,1763,
2025-06,3005.0,Marketing Expenses,2925.19,
2025-06,3005.0,Office expense incl brokerage exp,1036,
2025-06,3005.0,Packaging,3461.77,
2025-06,3005.0,Power & Fuel,15212.83,
2025-06,3005.0,Printing & Stationery,8377,
2025-06,3005.0,Rent + CAM,93135.26,
2025-06,3005.0,Staff Uniform,1277.78,
2025-06,3006.0,Central,6436,
2025-06,3006.0,Finance,5178,
2025-06,3006.0,Housekeeping,2340,
2025-06,3006.0,Internet,3362,
2025-06,3006.0,Logistic Costs,8642.57,
2025-06,3006.0,Maintenance & Consummables,-2567.5,
2025-06,3006.0,Marketing Expenses,4921.88,
2025-06,3006.0,Office expense incl brokerage exp,1680,
2025-06,3006.0,Packaging,4729.18,
2025-06,3006.0,Power & Fuel,12613,
2025-06,3006.0,Printing & Stationery,3014.84,
2025-06,3006.0,Rent + CAM,42831,
2025-06,3006.0,Staff Welfare,2100,
2025-06,3007.0,Central,27357.35,
2025-06,3007.0,Finance,5463,
2025-06,3007.0,Housekeeping,1900,
2025-06,3007.0,Internet,1681,
2025-06,3007.0,Logistic Costs,10392.52,
2025-06,3007.0,Maintenance & Consummables,-2567.5,
2025-06,3007.0,Marketing Expenses,4921.88,
2025-06,3007.0,Office expense incl brokerage exp,2373,
2025-06,3007.0,Packaging,7287.24,
2025-06,3007.0,Power & Fuel,12000,
2025-06,3007.0,Printing & Stationery,4630,
2025-06,3007.0,Rent + CAM,42481,
2025-06,3007.0,Staff Welfare,1775,
2025-06,3007.0,Water,700,
2025-06,3008.0,Central,30218.5,
2025-06,3008.0,Finance,4734,
2025-06,3008.0,Housekeeping,600,
2025-06,3008.0,Internet,2779,
2025-06,3008.0,Logistic Costs,10392.52,
2025-06,3008.0,Maintenance & Consummables,-2905,
2025-06,3008.0,Marketing Expenses,4921.88,
2025-06,3008.0,Office expense incl brokerage exp,1680,
2025-06,3008.0,Packaging,4824.18,
2025-06,3008.0,Power & Fuel,25154,
2025-06,3008.0,Printing & Stationery,3355.4,
2025-06,3008.0,Rent + CAM,55200,
2025-06,3009.0,Central,10345,
2025-06,3009.0,Finance,6637,
2025-06,3009.0,Housekeeping,3100,
2025-06,3009.0,Internet,1681,
2025-06,3009.0,Inventory Shrinkage,2088.15,
2025-06,3009.0,Logistic Costs,9517.52,
2025-06,3009.0,Maintenance & Consummables,-3180.5,
2025-06,3009.0,Marketing Expenses,4921.85,
2025-06,3009.0,Office expense incl brokerage exp,3642,
2025-06,3009.0,Packaging,8292.24,
2025-06,3009.0,Power & Fuel,29296,
2025-06,3009.0,Printing & Stationery,2723.88,
2025-06,3009.0,Rent + CAM,63250,
2025-06,3009.0,Staff Welfare,4234,
2025-06,3010.0,Central,2860.2,
2025-06,3010.0,Finance,3970,
2025-06,3010.0,Housekeeping,3598,
2025-06,3010.0,Internet,825,
2025-06,3010.0,Logistic Costs,3166,
2025-06,3010.0,Maintenance & Consummables,9352,
2025-06,3010.0,Marketing Expenses,8558.7,
2025-06,3010.0,Packaging,1860,
2025-06,3010.0,Power & Fuel,28770,
2025-06,3010.0,Printing & Stationery,2372,
2025-06,3010.0,Rent + CAM,80500,
2025-06,3010.0,Staff Welfare,1800,
2025-06,3010.0,Water,400,
2025-06,3012.0,Finance,300,
2025-06,3012.0,Maintenance & Consummables,0,
2025-06,3012.0,Packaging,-3614,
2025-06,3012.0,Printing & Stationery,1122,
2025-06,3012.0,Rent + CAM,-47000,
2025-06,3013.0,Central,0,
2025-06,3013.0,Finance,0,
2025-06,3013.0,Maintenance & Consummables,0,
2025-06,3013.0,Packaging,0,
2025-06,3014.0,Central,12959.2,
2025-06,3014.0,Finance,5330,
2025-06,3014.0,Home Delivery Charges,707,
2025-06,3014.0,Housekeeping,6565.08,
2025-06,3014.0,Internet,5879,
2025-06,3014.0,Inventory Shrinkage,1627.38,
2025-06,3014.0,Logistic Costs,7065,
2025-06,3014.0,Maintenance & Consummables,-4500,
2025-06,3014.0,Marketing Expenses,2276.97,
2025-06,3014.0,Office expense incl brokerage exp,2284,
2025-06,3014.0,Packaging,5468.57,
2025-06,3014.0,Power & Fuel,12653.65,
2025-06,3014.0,Printing & Stationery,10611.75,
2025-06,3014.0,Rent + CAM,65000,
2025-06,3014.0,Staff Welfare,1750,
2025-06,3014.0,Water,282.65,
2025-06,3015.0,Central,22967.1,
2025-06,3015.0,Finance,7000,
2025-06,3015.0,Housekeeping,1750,
2025-06,3015.0,Internet,2779,
2025-06,3015.0,Logistic Costs,10392.52,
2025-06,3015.0,Maintenance & Consummables,55,
2025-06,3015.0,Marketing Expenses,4921.88,
2025-06,3015.0,Office expense incl brokerage exp,-35,
2025-06,3015.0,Packaging,5044.18,
2025-06,3015.0,Power & Fuel,13000,
2025-06,3015.0,Printing & Stationery,1525,
2025-06,3015.0,Rent + CAM,33570,
2025-06,3015.0,Staff Welfare,2350,
2025-06,3015.0,Water,500,
2025-06,3016.0,Central,2311.2,
2025-06,3016.0,Finance,6358,
2025-06,3016.0,Housekeeping,3965.08,
2025-06,3016.0,Internet,1680,
2025-06,3016.0,Inventory Shrinkage,2358.03,
2025-06,3016.0,Logistic Costs,7065,
2025-06,3016.0,Maintenance & Consummables,3020,
2025-06,3016.0,Marketing Expenses,2276.97,
2025-06,3016.0,Office expense incl brokerage exp,3147,
2025-06,3016.0,Packaging,4703.57,
2025-06,3016.0,Power & Fuel,41255.2,
2025-06,3016.0,Printing & Stationery,3625.75,
2025-06,3016.0,Rent + CAM,112927.94,
2025-06,3016.0,Staff Welfare,1400,
2025-06,3016.0,Water,281.62,
2025-06,3017.0,Central,9889.2,
2025-06,3017.0,Finance,7983,
2025-06,3017.0,Home Delivery Charges,-10811.79,
2025-06,3017.0,Housekeeping,1257.55,
2025-06,3017.0,Internet,6276.13,
2025-06,3017.0,Logistic Costs,9642.85,
2025-06,3017.0,Maintenance & Consummables,3533,
2025-06,3017.0,Marketing Expenses,2925.19,
2025-06,3017.0,Office expense incl brokerage exp,1036,
2025-06,3017.0,Packaging,3461.77,
2025-06,3017.0,Power & Fuel,13206,
2025-06,3017.0,Printing & Stationery,11585,
2025-06,3017.0,Rent + CAM,232528,
2025-06,3017.0,Staff Uniform,1277.78,
2025-06,3018.0,Central,10709.2,
2025-06,3018.0,Finance,5830,
2025-06,3018.0,Home Delivery Charges,-974,
2025-06,3018.0,Housekeeping,4465.08,
2025-06,3018.0,Internet,858.67,
2025-06,3018.0,Inventory Shrinkage,140.75,
2025-06,3018.0,Logistic Costs,6923,
2025-06,3018.0,Maintenance & Consummables,-4500,
2025-06,3018.0,Marketing Expenses,3107.97,
2025-06,3018.0,Office expense incl brokerage exp,3257,
2025-06,3018.0,Packaging,4893.57,
2025-06,3018.0,Power & Fuel,15294.14,
2025-06,3018.0,Printing & Stationery,7762.45,
2025-06,3018.0,Rent + CAM,89480.25,
2025-06,3018.0,Staff Welfare,3836,
2025-06,3019.0,Central,19490.2,
2025-06,3019.0,Finance,4296,
2025-06,3019.0,Housekeeping,5087.08,
2025-06,3019.0,Internet,4171.15,
2025-06,3019.0,Logistic Costs,6923,
2025-06,3019.0,Maintenance & Consummables,-4500,
2025-06,3019.0,Marketing Expenses,2276.83,
2025-06,3019.0,Office expense incl brokerage exp,560,
2025-06,3019.0,Packaging,-1597.56,
2025-06,3019.0,Power & Fuel,24198,
2025-06,3019.0,Printing & Stationery,4439.5,
2025-06,3019.0,Rent + CAM,90000,
2025-06,3019.0,Staff Welfare,3450,
2025-06,3020.0,Central,27728.24,
2025-06,3020.0,Finance,4680,
2025-06,3020.0,Housekeeping,2855,
2025-06,3020.0,Internet,2979,
2025-06,3020.0,Logistic Costs,11044.52,
2025-06,3020.0,Maintenance & Consummables,9057.5,
2025-06,3020.0,Marketing Expenses,4921.88,
2025-06,3020.0,Office expense incl brokerage exp,3269,
2025-06,3020.0,Packaging,4709.18,
2025-06,3020.0,Power & Fuel,10000,
2025-06,3020.0,Printing & Stationery,3557.8,
2025-06,3020.0,Rent + CAM,40000,
2025-06,3020.0,Staff Welfare,3260,
2025-06,3022.0,Central,33895.2,
2025-06,3022.0,Finance,8215,
2025-06,3022.0,Housekeeping,3507,
2025-06,3022.0,Internet,1098,
2025-06,3022.0,Logistic Costs,9400,
2025-06,3022.0,Maintenance & Consummables,327,
2025-06,3022.0,Marketing Expenses,14490.73,
2025-06,3022.0,Packaging,3236,
2025-06,3022.0,Power & Fuel,20000,
2025-06,3022.0,Printing & Stationery,2238.75,
2025-06,3022.0,Rent + CAM,100000,
2025-06,3022.0,Staff Welfare,2300,
2025-06,3022.0,Water,4493,
2025-06,3023.0,Maintenance & Consummables,0,
2025-06,3023.0,Packaging,0,
2025-06,3025.0,Central,275,
2025-06,3025.0,Finance,4827,
2025-06,3025.0,Housekeeping,3400,
2025-06,3025.0,Logistic Costs,11483.17,
2025-06,3025.0,Maintenance & Consummables,-2587.5,
2025-06,3025.0,Marketing Expenses,2341.96,
2025-06,3025.0,Office expense incl brokerage exp,4292,
2025-06,3025.0,Packaging,10929.81,
2025-06,3025.0,Power & Fuel,13600,
2025-06,3025.0,Printing & Stationery,-627.56,
2025-06,3025.0,Rent + CAM,70650,
2025-06,3025.0,Staff Welfare,1800,
2025-06,3026.0,Central,4473.2,
2025-06,3026.0,Finance,5187,
2025-06,3026.0,Home Delivery Charges,-3638.79,
2025-06,3026.0,Housekeeping,3757.55,
2025-06,3026.0,Internet,2483,
2025-06,3026.0,Logistic Costs,9642.85,
2025-06,3026.0,Maintenance & Consummables,-1037,
2025-06,3026.0,Marketing Expenses,22835.19,
2025-06,3026.0,Office expense incl brokerage exp,3896,
2025-06,3026.0,Packaging,3461.77,
2025-06,3026.0,Power & Fuel,19066,
2025-06,3026.0,Printing & Stationery,8392.75,
2025-06,3026.0,Rent + CAM,98137,
2025-06,3026.0,Staff Uniform,1277.78,
2025-06,3026.0,Staff Welfare,2250,
2025-06,3027.0,Central,2102,
2025-06,3027.0,Packaging,-1390,
2025-06,3030.0,Central,2704,
2025-06,3030.0,Finance,3294,
2025-06,3030.0,Housekeeping,4100,
2025-06,3030.0,Internet,1447,
2025-06,3030.0,Logistic Costs,11483.17,
2025-06,3030.0,Maintenance & Consummables,-1387.5,
2025-06,3030.0,Marketing Expenses,2341.96,
2025-06,3030.0,Office expense incl brokerage exp,4670,
2025-06,3030.0,Packaging,7614.81,
2025-06,3030.0,Power & Fuel,18000,
2025-06,3030.0,Printing & Stationery,4829.94,
2025-06,3030.0,Rent + CAM,27000,
2025-06,3030.0,Staff Welfare,800,
2025-06,3030.0,Water,1000,
2025-06,3032.0,Central,20924.2,
2025-06,3032.0,Finance,5111,
2025-06,3032.0,Housekeeping,657.55,
2025-06,3032.0,Internet,1098,
2025-06,3032.0,Logistic Costs,42000,
2025-06,3032.0,Maintenance & Consummables,-3461,
2025-06,3032.0,Marketing Expenses,2736.04,
2025-06,3032.0,Packaging,2393.57,
2025-06,3032.0,Power & Fuel,8000,
2025-06,3032.0,Printing & Stationery,1584.01,
2025-06,3032.0,Rent + CAM,45000,
2025-06,3033.0,Central,9231.2,
2025-06,3033.0,Finance,4382,
2025-06,3033.0,Housekeeping,4165.08,
2025-06,3033.0,Internet,5269.15,
2025-06,3033.0,Logistic Costs,7388,
2025-06,3033.0,Maintenance & Consummables,-4500,
2025-06,3033.0,Marketing Expenses,2276.97,
2025-06,3033.0,Office expense incl brokerage exp,2350,
2025-06,3033.0,Packaging,4263.57,
2025-06,3033.0,Power & Fuel,17898.98,
2025-06,3033.0,Printing & Stationery,3795.75,
2025-06,3033.0,Rent + CAM,58272.72,
2025-06,3033.0,Staff Welfare,2000,
2025-06,3034.0,Central,19667,
2025-06,3034.0,Finance,6843,
2025-06,3034.0,Housekeeping,2497,
2025-06,3034.0,Internet,3648,
2025-06,3034.0,Logistic Costs,11044.52,
2025-06,3034.0,Maintenance & Consummables,9057.5,
2025-06,3034.0,Marketing Expenses,20009.88,
2025-06,3034.0,Office expense incl brokerage exp,2884,
2025-06,3034.0,Packaging,9257.24,
2025-06,3034.0,Power & Fuel,20000,
2025-06,3034.0,Printing & Stationery,6408.32,
2025-06,3034.0,Rent + CAM,75000,
2025-06,3034.0,Staff Welfare,2400,
2025-06,3034.0,Water,600,
2025-06,3035.0,Central,13482.2,
2025-06,3035.0,Finance,8781,
2025-06,3035.0,Home Delivery Charges,-3343.79,
2025-06,3035.0,Housekeeping,7257.55,
2025-06,3035.0,Internet,3360,
2025-06,3035.0,Inventory Shrinkage,6369.31,
2025-06,3035.0,Logistic Costs,9642.85,
2025-06,3035.0,Maintenance & Consummables,1763,
2025-06,3035.0,Marketing Expenses,2925.19,
2025-06,3035.0,Office expense incl brokerage exp,7759,
2025-06,3035.0,Packaging,3461.77,
2025-06,3035.0,Power & Fuel,7601,
2025-06,3035.0,Printing & Stationery,13597.5,
2025-06,3035.0,Rent + CAM,148234,
2025-06,3035.0,Staff Uniform,1277.78,
2025-06,3035.0,Staff Welfare,2240,
2025-06,3037.0,Central,15602.2,
2025-06,3037.0,Finance,7251,
2025-06,3037.0,Home Delivery Charges,541.21,
2025-06,3037.0,Housekeeping,7157.55,
2025-06,3037.0,Internet,2483,
2025-06,3037.0,Logistic Costs,9642.85,
2025-06,3037.0,Maintenance & Consummables,1543,
2025-06,3037.0,Marketing Expenses,4906.19,
2025-06,3037.0,Office expense incl brokerage exp,2986,
2025-06,3037.0,Packaging,3461.77,
2025-06,3037.0,Power & Fuel,15533,
2025-06,3037.0,Printing & Stationery,12778.25,
2025-06,3037.0,Rent + CAM,100000,
2025-06,3037.0,Staff Uniform,1277.78,
2025-06,3038.0,Central,15497.2,
2025-06,3038.0,Finance,7762,
2025-06,3038.0,Home Delivery Charges,-10335.79,
2025-06,3038.0,Housekeeping,1257.55,
2025-06,3038.0,Internet,2483,
2025-06,3038.0,Logistic Costs,9642.85,
2025-06,3038.0,Maintenance & Consummables,1513,
2025-06,3038.0,Marketing Expenses,2925.19,
2025-06,3038.0,Office expense incl brokerage exp,1036,
2025-06,3038.0,Packaging,3461.77,
2025-06,3038.0,Power & Fuel,10000,
2025-06,3038.0,Printing & Stationery,18050.5,
2025-06,3038.0,Rent + CAM,254998.59,
2025-06,3038.0,Staff Uniform,1277.78,
2025-06,3040.0,Central,16362.2,
2025-06,3040.0,Finance,5602,
2025-06,3040.0,Home Delivery Charges,-3301.79,
2025-06,3040.0,Housekeeping,1257.55,
2025-06,3040.0,Internet,2483,
2025-06,3040.0,Inventory Shrinkage,852.42,
2025-06,3040.0,Logistic Costs,10180.85,
2025-06,3040.0,Maintenance & Consummables,-1037,
2025-06,3040.0,Marketing Expenses,2925.19,
2025-06,3040.0,Office expense incl brokerage exp,1036,
2025-06,3040.0,Packaging,3461.77,
2025-06,3040.0,Power & Fuel,25992,
2025-06,3040.0,Printing & Stationery,12620.5,
